107 0.0
32 0.0
154 0.0
187 0.02369
266 0.0
200 0.005823
134 0.007676
232 0.086642
145 0.013982
258 0.0
69 0.083063
253 0.095475
226 0.066587
105 0.0
51 0.010603
4 0.108546
278 0.016539
268 0.12964
132 0.0
27 0.089317
147 0.0
16 0.089018
228 0.026021
247 0.028211
48 0.0
100 0.095596
150 0.0
47 0.082537
171 0.0
112 0.0
273 0.0
282 0.0
66 0.081678
108 0.0
26 0.010333
75 0.078949
68 0.0
196 0.115003
263 0.007238
160 0.089597
291 0.0
24 0.014853
120 0.09323
102 0.0
90 0.075372
124 0.111837
67 0.111025
296 0.0
159 0.11205
246 0.1053
209 0.067827
219 0.0
3 0.098248
194 0.020008
210 0.0
203 0.0
204 0.0
255 0.080126
290 0.0
41 0.0
248 0.0
254 0.0
119 0.07395
239 0.0
295 0.009196
44 0.083191
195 0.0
163 0.0
29 0.033763
176 0.025793
172 0.099218
184 0.0
155 0.0
262 0.0
91 0.0
89 0.006833
143 0.0
240 0.0
116 0.0
212 0.069517
11 0.0
76 0.072522
284 0.0
285 0.091213
56 0.035926
252 0.0
9 0.0
110 0.0
185 0.067418
275 0.085314
186 0.095525
104 0.066383
115 0.0
5 0.034829
82 0.0
271 0.020913
229 0.0
21 0.091329
77 0.103038
49 0.0
0 0.015025
99 0.085204
97 0.06787
251 0.074577
20 0.0
214 0.0
274 0.0
80 0.0
118 0.0
83 0.006406
293 0.0
173 0.069406
281 0.0
276 0.029135
213 0.034438
235 0.0
146 0.0
10 0.101694
117 0.019339
294 0.0
53 0.0
15 0.0
224 0.0
161 0.010284
222 0.0
13 0.069228
249 0.021021
299 0.072554
61 0.069383
286 0.007258
265 0.0
231 0.0
141 0.0
103 0.043256
162 0.0
217 0.100564
236 0.025196
87 0.0
92 0.067097
260 0.107126
237 0.020107
242 0.0
19 0.0
111 0.024538
158 0.0
65 0.0
287 0.0
197 0.0
17 0.079188
84 0.0
183 0.01635
70 0.0
109 0.079483
40 0.0
205 0.0
78 0.071905
140 0.091988
55 0.0
1 0.0
215 0.082642
292 0.006955
190 0.0
180 0.00001
86 0.077295
139 0.086427
280 0.0
243 0.085039
23 0.0
137 0.009744
58 0.0
244 0.0
28 0.0
216 0.100729
179 0.089973
33 0.106535
38 0.009644
277 0.0
250 0.078808
178 0.0
88 0.0
71 0.0
283 0.013936
144 0.0
256 0.0
64 0.115824
169 0.0
188 0.0
170 0.036031
202 0.0
93 0.085697
279 0.013798
164 0.0
223 0.0
142 0.000009
133 0.028079
136 0.072319
193 0.0
156 0.0
130 0.0
81 0.018095
168 0.011703
96 0.0
31 0.0
241 0.0
57 0.0
45 0.012251
94 0.0
267 0.0
42 0.109168
43 0.0
95 0.0
72 0.0
181 0.011691
74 0.0
207 0.0
12 0.0
113 0.0
30 0.070496
106 0.038894
182 0.079479
257 0.084387
36 0.0
35 0.026881
6 0.086127
157 0.013672
128 0.0
126 0.011582
199 0.0
98 0.0
234 0.0
270 0.083903
138 0.0
198 0.0
34 0.025775
148 0.0
177 0.025058
46 0.0
208 0.020647
272 0.011363
269 0.0
52 0.004441
288 0.0
165 0.0
230 0.068892
201 0.008201
298 0.0
60 0.079398
85 0.110715
218 0.025127
289 0.0
54 0.0
39 0.0
37 0.0
191 0.06641
123 0.019928
211 0.012498
73 0.025976
127 0.022154
18 0.0
50 0.0
220 0.021435
166 0.0
174 0.0
2 0.106522
167 0.0
175 0.0
7 0.0
151 0.0
22 0.0
25 0.03455
62 0.0
221 0.069768
121 0.0
264 0.0
233 0.023519
227 0.0
245 0.021499
238 0.0
101 0.0
297 0.013283
153 0.113236
79 0.0
8 0.0
122 0.0
261 0.0
14 0.0
129 0.018193
114 0.01526
59 0.0
189 0.0
63 0.0
149 0.111004
131 0.0
206 0.016755
152 0.0
192 0.018071
225 0.103326
125 0.0
135 0.0
259 0.0
