205 0.069994
40 0.0
239 0.0
220 0.0
72 0.0
237 0.0
230 0.179719
131 0.120668
271 0.052363
268 0.124103
32 0.076007
218 0.0
253 0.0
187 0.088162
213 0.0
27 0.141352
112 0.145364
200 0.140667
100 0.037535
118 0.0
158 0.0
153 0.132432
113 0.0
272 0.302825
250 0.0
215 0.075899
78 0.0
111 0.130868
260 0.0
290 0.000007
68 0.251114
288 0.06502
232 0.249931
48 0.113166
125 0.056928
155 0.132056
22 0.028639
26 0.0
74 0.0
234 0.024828
123 0.1551
8 0.032847
244 0.13687
151 0.0
280 0.117665
93 0.0
132 0.0
16 0.021362
257 0.046074
186 0.03298
20 0.0
252 0.021327
53 0.0
71 0.0
146 0.0
270 0.122024
105 0.0
135 0.0
60 0.0
18 0.042344
295 0.0
11 0.0
195 0.0
242 0.057083
98 0.0
2 0.117775
47 0.025309
168 0.139578
294 0.048358
227 0.02036
173 0.0
85 0.025321
269 0.026528
46 0.112459
43 0.0
191 0.0
180 0.0
189 0.0
56 0.094443
0 0.120981
36 0.032623
263 0.026213
86 0.026557
138 0.0
81 0.0
114 0.115837
163 0.131129
261 0.128196
177 0.012566
94 0.0
13 0.0
223 0.020835
119 0.0
88 0.015746
264 0.131508
76 0.0
217 0.0
171 0.0
34 0.0
204 0.028711
51 0.0
62 0.0
293 0.0
231 0.0
33 0.12514
240 0.030049
109 0.017487
91 0.0
281 0.029503
255 0.0
116 0.0
178 0.0
176 0.0
292 0.025511
12 0.018493
183 0.036234
130 0.0
102 0.0
258 0.0
286 0.0
122 0.018291
275 0.043576
278 0.0
274 0.0
83 0.0
267 0.121684
103 0.0
6 0.0
19 0.010212
44 0.01176
7 0.0
156 0.132481
117 0.130455
41 0.0
84 0.137247
199 0.003211
289 0.060608
115 0.0
297 0.031908
73 0.0
203 0.131646
161 0.1306
66 0.0
45 0.0
70 0.0
248 0.133601
128 0.030564
228 0.0
127 0.0
162 0.0
201 0.0
206 0.0
160 0.046484
210 0.0
54 0.074272
17 0.0
24 0.0
140 0.108594
214 0.18454
134 0.128251
108 0.072166
124 0.047119
30 0.0
101 0.0
141 0.0
190 0.035125
175 0.0
14 0.0
96 0.0
148 0.0
233 0.0
37 0.042033
266 0.0
172 0.110644
28 0.0
149 0.0
59 0.104769
31 0.143836
126 0.131591
144 0.0
5 0.317759
52 0.024378
97 0.0
129 0.034106
137 0.0
164 0.0
4 0.0
219 0.027884
279 0.0
216 0.0
89 0.0
179 0.0
9 0.0
29 0.024219
152 0.031558
147 0.0
229 0.0
49 0.0
142 0.0
249 0.0
265 0.057114
174 0.0
262 0.0
236 0.0
69 0.0
211 0.0
3 0.042306
145 0.0
90 0.0
226 0.104099
150 0.0
157 0.0
143 0.0
256 0.0
170 0.115683
79 0.000322
284 0.080627
198 0.01925
259 0.036997
282 0.12427
196 0.022871
1 0.0
245 0.0
169 0.094229
285 0.0
121 0.032031
273 0.0
241 0.01066
165 0.0
82 0.0
246 0.0
221 0.028169
276 0.034522
15 0.037824
194 0.0
110 0.0
247 0.0
92 0.0
167 0.0
202 0.095609
35 0.0
243 0.0
181 0.025041
58 0.0
277 0.0
291 0.0
235 0.018438
212 0.0
225 0.0
67 0.0
99 0.021851
25 0.107057
154 0.0
184 0.108777
80 0.0
133 0.0
107 0.033733
95 0.0
23 0.0
209 0.110742
39 0.023178
87 0.106068
182 0.0
38 0.013174
251 0.0
299 0.068896
75 0.036083
139 0.0
166 0.009642
159 0.10927
254 0.118245
63 0.117731
222 0.0
185 0.0
136 0.035779
224 0.0
298 0.0
65 0.0
61 0.0
296 0.057852
192 0.074603
188 0.131404
77 0.0
42 0.057074
120 0.090128
106 0.0
283 0.130024
197 0.060577
104 0.0
64 0.034222
208 0.289228
238 0.0
55 0.032728
207 0.0
57 0.0
193 0.0
50 0.029774
10 0.0
287 0.0
21 0.0
